Sr no,Frame,Expression,Direction,Eye Movement,Label
1,c22_face1.jpg,neutral,Forward,center,1
2,c22_face2.jpg,,,,
3,c22_face3.jpg,sad,Forward,closed,0
4,c22_face4.jpg,sad,Forward,closed,0
5,c22_face5.jpg,sad,Looking Up,down,0
6,c22_face6.jpg,,Forward,down,0
7,c22_face7.jpg,,Forward,closed,
8,c22_face8.jpg,sad,Forward,closed,0
9,c22_face9.jpg,,Forward,closed,0
10,c22_face10.jpg,sad,Forward,down,0
11,c22_face11.jpg,sad,Forward,down,0
12,c22_face12.jpg,,Forward,closed,0
13,c22_face13.jpg,,Forward,down,0
14,c22_face14.jpg,sad,Looking Up,center,0
15,c22_face15.jpg,sad,Looking Up,center,0
16,c22_face16.jpg,sad,Forward,down,0
17,c22_face17.jpg,,Forward,down,0
18,c22_face18.jpg,,,,
19,c22_face19.jpg,,Forward,down,0
20,c22_face20.jpg,,Forward,down,0
21,c22_face21.jpg,sad,Forward,down,0
22,c22_face22.jpg,sad,Forward,closed,0
23,c22_face23.jpg,sad,Looking Up,up,0
24,c22_face24.jpg,sad,Looking Up,right,0
25,c22_face25.jpg,,,,
26,c22_face26.jpg,,Looking Up,closed,0
27,c22_face27.jpg,sad,Looking Up,down,0
28,c22_face28.jpg,,Forward,down,0
29,c22_face29.jpg,sad,Forward,down,0
30,c22_face30.jpg,sad,Forward,down,0
31,c22_face31.jpg,sad,Looking Up,down,0
32,c22_face32.jpg,,,,
33,c22_face33.jpg,sad,Forward,closed,0
34,c22_face34.jpg,neutral,Looking Up,closed,0
35,c22_face35.jpg,neutral,Forward,down,0
36,c22_face36.jpg,,Forward,down,0
37,c22_face37.jpg,,Forward,down,0
38,c22_face38.jpg,,Forward,down,0
39,c22_face39.jpg,sad,Looking Up,up,0
40,c22_face40.jpg,,Forward,down,0
41,c22_face41.jpg,,Forward,down,0
42,c22_face42.jpg,,Forward,down,0
43,c22_face43.jpg,,,,
44,c22_face44.jpg,angry,Forward,down,0
45,c22_face45.jpg,neutral,Forward,down,0
46,c22_face46.jpg,,Forward,down,0
47,c22_face47.jpg,,Forward,down,0
48,c22_face48.jpg,sad,Looking Up,up,0
49,c22_face49.jpg,,,,
50,c22_face50.jpg,,Forward,down,0
51,c22_face51.jpg,,Forward,down,0
52,c22_face52.jpg,,Forward,down,0
53,c22_face53.jpg,,Forward,down,0
54,c22_face54.jpg,,Looking Up,up,1
55,c22_face55.jpg,,Looking Up,down,0
56,c22_face56.jpg,,Forward,down,0
57,c22_face57.jpg,,Forward,down,0
58,c22_face58.jpg,,Forward,down,0
59,c22_face59.jpg,neutral,Looking Up,up,1
60,c22_face60.jpg,,,,
61,c22_face61.jpg,,,,
62,c22_face62.jpg,,Forward,down,0
63,c22_face63.jpg,,Forward,down,0
64,c22_face64.jpg,,,,
65,c22_face65.jpg,,Forward,down,0
66,c22_face66.jpg,,Forward,down,0
67,c22_face67.jpg,sad,Looking Up,down,0
68,c22_face68.jpg,,,,
69,c22_face69.jpg,sad,Forward,down,0
70,c22_face70.jpg,sad,Looking Up,center,0
71,c22_face71.jpg,sad,Forward,down,0
72,c22_face72.jpg,,,,
73,c22_face73.jpg,,,,
74,c22_face74.jpg,,Looking Left,left,
75,c22_face75.jpg,sad,Looking Up,left,0
76,c22_face76.jpg,,Looking Up,center,
77,c22_face77.jpg,sad,Looking Up,center,0
78,c22_face78.jpg,sad,Forward,center,0
