Sr No,Frame,Expression,Direction,Eye Movement,Label
1,c25_face1.jpg,neutral,Forward,right,1
2,c25_face2.jpg,neutral,Looking Right,right,0
3,c25_face3.jpg,neutral,Forward,right,0
4,c25_face4.jpg,neutral,Forward,right,1
5,c25_face5.jpg,neutral,Looking Up,center,0
6,c25_face6.jpg,neutral,Forward,center,0
7,c25_face7.jpg,neutral,Looking Up,center,1
8,c25_face8.jpg,neutral,Forward,center,1
9,c25_face9.jpg,neutral,Looking Up,center,1
10,c25_face10.jpg,neutral,Looking Up,center,1
11,c25_face11.jpg,,,,
12,c25_face12.jpg,neutral,Looking Up,center,1
13,c25_face13.jpg,sad,Looking Up,up,0
14,c25_face14.jpg,neutral,Forward,center,1
15,c25_face15.jpg,neutral,Looking Up,center,0
16,c25_face16.jpg,neutral,Looking Right,center,0
17,c25_face17.jpg,neutral,Looking Right,center,0
18,c25_face18.jpg,neutral,Forward,left,0
19,c25_face19.jpg,neutral,Looking Right,center,1
20,c25_face20.jpg,,,,
21,c25_face21.jpg,neutral,Looking Up,center,0
22,c25_face22.jpg,sad,Looking Up,closed,0
23,c25_face23.jpg,neutral,Looking Up,left,1
24,c25_face24.jpg,neutral,Looking Up,center,1
25,c25_face25.jpg,neutral,Looking Right,center,0
26,c25_face26.jpg,neutral,Looking Up,center,1
27,c25_face27.jpg,neutral,Looking Right,right,0
28,c25_face28.jpg,neutral,Forward,center,1
29,c25_face29.jpg,neutral,Looking Up,closed,0
30,c25_face30.jpg,neutral,Looking Right,left,1
31,c25_face31.jpg,neutral,Looking Up,closed,0
32,c25_face32.jpg,neutral,Looking Up,center,0
33,c25_face33.jpg,neutral,Looking Up,center,0
34,c25_face34.jpg,neutral,Looking Up,center,0
35,c25_face35.jpg,neutral,Looking Right,center,0
36,c25_face36.jpg,,,,
37,c25_face37.jpg,neutral,Looking Up,center,0
38,c25_face38.jpg,neutral,Looking Up,center,1
39,c25_face39.jpg,neutral,Forward,center,0
40,c25_face40.jpg,neutral,Looking Up,closed,0
41,c25_face41.jpg,neutral,Looking Up,center,0
42,c25_face42.jpg,,,,
43,c25_face43.jpg,neutral,Forward,center,0
44,c25_face44.jpg,happy,Looking Up,center,1
45,c25_face45.jpg,neutral,Looking Up,center,1
46,c25_face46.jpg,neutral,Forward,center,0
47,c25_face47.jpg,neutral,Looking Up,center,0
48,c25_face48.jpg,neutral,Looking Right,center,0
49,c25_face49.jpg,neutral,Looking Up,center,1
50,c25_face50.jpg,neutral,Looking Up,center,0
51,c25_face51.jpg,neutral,Forward,center,0
52,c25_face52.jpg,neutral,Forward,center,0
53,c25_face53.jpg,neutral,Looking Up,center,0
54,c25_face54.jpg,fear,Looking Up,closed,0
55,c25_face55.jpg,neutral,Looking Up,left,1
56,c25_face56.jpg,neutral,Looking Up,left,1
57,c25_face57.jpg,neutral,Looking Right,up,0
58,c25_face58.jpg,neutral,Looking Up,center,0
59,c25_face59.jpg,neutral,Looking Up,center,0
60,c25_face60.jpg,sad,Looking Right,center,1
61,c25_face61.jpg,neutral,Looking Up,center,1
62,c25_face62.jpg,neutral,Looking Up,center,1
63,c25_face63.jpg,neutral,Looking Up,center,0
64,c25_face64.jpg,neutral,Forward,closed,0
65,c25_face65.jpg,neutral,Looking Up,closed,0
66,c25_face66.jpg,neutral,Looking Right,center,0
67,c25_face67.jpg,neutral,Looking Up,center,0
68,c25_face68.jpg,neutral,Looking Up,center,0
69,c25_face69.jpg,neutral,Looking Right,up,0
70,c25_face70.jpg,neutral,Looking Up,center,1
71,c25_face71.jpg,neutral,Looking Up,center,1
72,c25_face72.jpg,neutral,Looking Up,center,1
73,c25_face73.jpg,neutral,Looking Up,center,1
74,c25_face74.jpg,neutral,Looking Right,center,1
75,c25_face75.jpg,neutral,Looking Up,up,0
76,c25_face76.jpg,neutral,Looking Up,center,0
77,c25_face77.jpg,neutral,Looking Up,center,1
78,c25_face78.jpg,neutral,Forward,center,1
79,c25_face79.jpg,neutral,Looking Up,center,1
80,c25_face80.jpg,neutral,Looking Up,center,0
81,c25_face81.jpg,neutral,Forward,center,0
82,c25_face82.jpg,happy,Looking Up,center,1
83,c25_face83.jpg,neutral,Looking Up,center,0
84,c25_face84.jpg,neutral,Looking Up,center,0
85,c25_face85.jpg,neutral,Looking Up,center,0
86,c25_face86.jpg,neutral,Looking Up,closed,0
87,c25_face87.jpg,neutral,Looking Up,center,0
88,c25_face88.jpg,neutral,Looking Right,center,0
89,c25_face89.jpg,sad,Looking Up,closed,0
90,c25_face90.jpg,neutral,Looking Up,center,0
91,c25_face91.jpg,neutral,Looking Up,center,0
92,c25_face92.jpg,neutral,Looking Up,closed,0
93,c25_face93.jpg,neutral,Looking Up,center,0
94,c25_face94.jpg,neutral,Looking Up,center,0
95,c25_face95.jpg,sad,Looking Up,closed,0
96,c25_face96.jpg,neutral,Forward,center,1
97,c25_face97.jpg,neutral,Looking Up,right,0
98,c25_face98.jpg,neutral,Looking Up,center,1
99,c25_face99.jpg,neutral,Looking Up,center,1
100,c25_face100.jpg,neutral,Looking Up,center,1
101,c25_face101.jpg,neutral,Forward,left,0
102,c25_face102.jpg,happy,Forward,center,1
103,c25_face103.jpg,neutral,Forward,left,0
104,c25_face104.jpg,neutral,Looking Right,up,0
105,c25_face105.jpg,neutral,Looking Up,center,1
106,c25_face106.jpg,neutral,Looking Right,up,0
107,c25_face107.jpg,neutral,Looking Up,center,1
108,c25_face108.jpg,neutral,Looking Up,center,0
109,c25_face109.jpg,neutral,Looking Up,center,1
110,c25_face110.jpg,happy,Looking Right,center,1
111,c25_face111.jpg,neutral,Looking Up,center,1
112,c25_face112.jpg,neutral,Looking Right,center,1
113,c25_face113.jpg,happy,Looking Up,center,1
114,c25_face114.jpg,neutral,Looking Up,closed,0
115,c25_face115.jpg,neutral,Looking Right,center,0
116,c25_face116.jpg,neutral,Looking Up,center,1
117,c25_face117.jpg,,,,
118,c25_face118.jpg,neutral,Looking Right,right,1
119,c25_face119.jpg,,,,
120,c25_face120.jpg,neutral,Forward,center,0
121,c25_face121.jpg,neutral,Looking Up,center,0
122,c25_face122.jpg,neutral,Looking Up,center,0
123,c25_face123.jpg,neutral,Looking Right,closed,0
124,c25_face124.jpg,neutral,Looking Up,center,1
125,c25_face125.jpg,,,,
126,c25_face126.jpg,,,,
127,c25_face127.jpg,neutral,Looking Right,left,0
128,c25_face128.jpg,neutral,Looking Right,closed,0
129,c25_face129.jpg,neutral,Looking Right,up,0
130,c25_face130.jpg,,,,
131,c25_face131.jpg,neutral,Looking Up,center,1
132,c25_face132.jpg,neutral,Forward,closed,0
133,c25_face133.jpg,neutral,Looking Up,center,0
134,c25_face134.jpg,neutral,Looking Up,center,0
135,c25_face135.jpg,neutral,Looking Up,center,0
136,c25_face136.jpg,neutral,Looking Up,center,0
137,c25_face137.jpg,neutral,Looking Up,center,1
138,c25_face138.jpg,neutral,Looking Up,center,1
139,c25_face139.jpg,neutral,Looking Up,center,1
140,c25_face140.jpg,neutral,Forward,center,1
141,c25_face141.jpg,neutral,Looking Right,center,1
142,c25_face142.jpg,neutral,Forward,center,0
143,c25_face143.jpg,neutral,Looking Up,center,0
144,c25_face144.jpg,neutral,Looking Up,center,0
145,c25_face145.jpg,neutral,Looking Up,center,0
146,c25_face146.jpg,neutral,Looking Up,center,0
147,c25_face147.jpg,neutral,Looking Up,center,0
148,c25_face148.jpg,fear,Looking Up,left,0
149,c25_face149.jpg,neutral,Looking Up,center,0
150,c25_face150.jpg,neutral,Looking Up,closed,0
151,c25_face151.jpg,neutral,Looking Up,closed,0
152,c25_face152.jpg,neutral,Looking Up,center,0
153,c25_face153.jpg,neutral,Looking Up,center,0
154,c25_face154.jpg,neutral,Looking Up,center,0
155,c25_face155.jpg,neutral,Looking Up,center,0
156,c25_face156.jpg,neutral,Looking Up,center,0
157,c25_face157.jpg,neutral,Looking Up,center,0
158,c25_face158.jpg,neutral,Looking Up,center,0
159,c25_face159.jpg,neutral,Looking Right,center,1
160,c25_face160.jpg,neutral,Looking Up,center,0
161,c25_face161.jpg,neutral,Looking Right,center,0
162,c25_face162.jpg,,,,
163,c25_face163.jpg,neutral,Looking Up,center,1
164,c25_face164.jpg,neutral,Looking Right,closed,0
165,c25_face165.jpg,neutral,Looking Up,center,1
166,c25_face166.jpg,neutral,Looking Up,center,1
167,c25_face167.jpg,,,,
168,c25_face168.jpg,neutral,Forward,center,0
169,c25_face169.jpg,angry,Looking Up,closed,1
170,c25_face170.jpg,neutral,Looking Up,center,0
171,c25_face171.jpg,neutral,Looking Right,center,0
172,c25_face172.jpg,neutral,Looking Up,center,0
173,c25_face173.jpg,neutral,Looking Up,closed,0
174,c25_face174.jpg,neutral,Looking Up,center,0
175,c25_face175.jpg,neutral,Looking Up,center,1
176,c25_face176.jpg,neutral,Looking Up,center,1
177,c25_face177.jpg,,,,
178,c25_face178.jpg,neutral,Forward,center,0
179,c25_face179.jpg,neutral,Looking Up,center,1
180,c25_face180.jpg,neutral,Looking Up,center,1
181,c25_face181.jpg,neutral,Looking Up,center,1
182,c25_face182.jpg,neutral,Looking Up,center,1
183,c25_face183.jpg,neutral,Forward,center,1
184,c25_face184.jpg,neutral,Looking Up,center,0
185,c25_face185.jpg,neutral,Looking Up,center,1
186,c25_face186.jpg,happy,Looking Right,closed,0
187,c25_face187.jpg,neutral,Looking Right,up,0
188,c25_face188.jpg,happy,Looking Up,center,0
189,c25_face189.jpg,neutral,Looking Up,up,0
190,c25_face190.jpg,neutral,Looking Up,center,0
191,c25_face191.jpg,neutral,Looking Up,up,0
192,c25_face192.jpg,happy,Looking Right,center,1
193,c25_face193.jpg,fear,Looking Right,closed,0
194,c25_face194.jpg,,,,
195,c25_face195.jpg,neutral,Looking Up,center,0
196,c25_face196.jpg,neutral,Forward,center,0
197,c25_face197.jpg,neutral,Looking Up,center,1
198,c25_face198.jpg,,,,
199,c25_face199.jpg,neutral,Forward,center,0
200,c25_face200.jpg,neutral,Looking Right,right,0
