Sr no,Frame,Expression,Direction,Eye Movement,Label
1,c12_face1.jpg,neutral,Forward,down,0
2,c12_face2.jpg,,Forward,,
3,c12_face3.jpg,,Forward,,
4,c12_face4.jpg,,Forward,,
5,c12_face5.jpg,,Forward,,
6,c12_face6.jpg,fear,Forward,down,0
7,c12_face7.jpg,,Forward,,
8,c12_face8.jpg,neutral,Forward,down,0
9,c12_face9.jpg,,Forward,,
10,c12_face10.jpg,,Forward,,
11,c12_face11.jpg,fear,Forward,down,0
12,c12_face12.jpg,,Forward,,
13,c12_face13.jpg,,Forward,,
14,c12_face14.jpg,,Forward,,
15,c12_face15.jpg,,Forward,,
16,c12_face16.jpg,neutral,Forward,left,0
17,c12_face17.jpg,,Forward,,
18,c12_face18.jpg,happy,Forward,down,1
19,c12_face19.jpg,neutral,Forward,center,1
20,c12_face20.jpg,,Forward,,
21,c12_face21.jpg,,Forward,,
22,c12_face22.jpg,neutral,Forward,center,1
23,c12_face23.jpg,neutral,Forward,center,1
24,c12_face24.jpg,,Forward,,
25,c12_face25.jpg,,Forward,,
26,c12_face26.jpg,neutral,Forward,center,1
27,c12_face27.jpg,,Forward,,
28,c12_face28.jpg,,Forward,,
29,c12_face29.jpg,,Forward,,
30,c12_face30.jpg,,Forward,,
31,c12_face31.jpg,neutral,Forward,center,1
32,c12_face32.jpg,,Forward,,
33,c12_face33.jpg,,Forward,,
34,c12_face34.jpg,,Forward,,
35,c12_face35.jpg,,Forward,,
36,c12_face36.jpg,,Forward,,
37,c12_face37.jpg,,Forward,,
38,c12_face38.jpg,neutral,Forward,center,1
39,c12_face39.jpg,,Forward,,
40,c12_face40.jpg,neutral,Forward,center,1
41,c12_face41.jpg,neutral,Forward,center,1
42,c12_face42.jpg,,Forward,,
43,c12_face43.jpg,,Forward,,
44,c12_face44.jpg,,Forward,,
45,c12_face45.jpg,neutral,Forward,up,0
46,c12_face46.jpg,,Forward,,
47,c12_face47.jpg,,Forward,,
48,c12_face48.jpg,neutral,Forward,left,0
49,c12_face49.jpg,,Forward,,
50,c12_face50.jpg,sad,Looking Up,down,0
51,c12_face51.jpg,happy,Forward,left,1
52,c12_face52.jpg,,Forward,,
53,c12_face53.jpg,happy,Looking Up,center,1
54,c12_face54.jpg,happy,Forward,down,1
55,c12_face55.jpg,sad,Forward,closed,0
56,c12_face56.jpg,happy,Looking Right,down,1
57,c12_face57.jpg,,Looking Right,,
58,c12_face58.jpg,,Looking Right,,
59,c12_face59.jpg,angry,Looking Right,right,0
60,c12_face60.jpg,sad,Looking Right,right,0
61,c12_face61.jpg,sad,Looking Right,right,0
62,c12_face62.jpg,happy,Looking Right,center,1
63,c12_face63.jpg,happy,Forward,left,1
64,c12_face64.jpg,fear,Looking Up,left,0
65,c12_face65.jpg,neutral,Looking Up,up,0
66,c12_face66.jpg,fear,Forward,up,0
67,c12_face67.jpg,fear,Forward,center,0
68,c12_face68.jpg,neutral,Forward,center,1
69,c12_face69.jpg,happy,Forward,left,1
70,c12_face70.jpg,sad,Forward,left,0
71,c12_face71.jpg,sad,Forward,down,0
72,c12_face72.jpg,neutral,Forward,left,0
73,c12_face73.jpg,neutral,Forward,center,1
74,c12_face74.jpg,neutral,Forward,down,0
75,c12_face75.jpg,,,,
76,c12_face76.jpg,happy,Forward,center,1
77,c12_face77.jpg,sad,Forward,up,0
78,c12_face78.jpg,,Forward,,
79,c12_face79.jpg,,Forward,,
80,c12_face80.jpg,,Forward,,
81,c12_face81.jpg,,Forward,,
82,c12_face82.jpg,,Forward,,
83,c12_face83.jpg,,Forward,,
84,c12_face84.jpg,neutral,Forward,center,1
85,c12_face85.jpg,,Forward,,
86,c12_face86.jpg,,Forward,,
