Sr No,Frame,Expression,Direction,Eye Movement,Label
1,c28_face1.jpg,fear,Forward,down,0
2,c28_face2.jpg,neutral,Forward,closed,0
3,c28_face3.jpg,sad,Looking Up,down,0
4,c28_face4.jpg,,Forward,,
5,c28_face5.jpg,sad,Looking Right,right,0
6,c28_face6.jpg,neutral,Forward,down ,0
7,c28_face7.jpg,,Forward,,
8,c28_face8.jpg,fear,Forward,left,0
9,c28_face9.jpg,sad,Looking Right,right,0
10,c28_face10.jpg,sad,Looking Up,down,0
11,c28_face11.jpg,sad,Forward,down,0
12,c28_face12.jpg,sad,Forward,down,0
13,c28_face13.jpg,fear,Forward,center,0
14,c28_face14.jpg,sad,Looking Right,right,0
15,c28_face15.jpg,,Forward,,
16,c28_face16.jpg,fear,Forward,down,0
17,c28_face17.jpg,,Looking Up,,
18,c28_face18.jpg,,Forward,,
19,c28_face19.jpg,,Forward,,
20,c28_face20.jpg,,Forward,,
21,c28_face21.jpg,neutral,Forward,closed,0
22,c28_face22.jpg,fear,Forward,closed,0
23,c28_face23.jpg,angry,Looking Down,down,0
24,c28_face24.jpg,neutral,Forward,closed,0
25,c28_face25.jpg,,Forward,,
26,c28_face26.jpg,neutral,Forward,left,0
27,c28_face27.jpg,neutral,Forward,left,0
28,c28_face28.jpg,neutral,Forward,center,0
29,c28_face29.jpg,neutral,Forward,center,0
30,c28_face30.jpg,neutral,Forward,down,0
31,c28_face31.jpg,fear,Forward,center,0
32,c28_face32.jpg,neutral,Forward,down,0
33,c28_face33.jpg,angry,Looking Right,right,1
34,c28_face34.jpg,sad,Forward,down,0
35,c28_face35.jpg,fear,Forward,left,0
36,c28_face36.jpg,fear,Forward,left,0
37,c28_face37.jpg,sad,Forward,right,0
38,c28_face38.jpg,neutral,Forward,right,0
39,c28_face39.jpg,sad,Forward,down,0
40,c28_face40.jpg,sad,Forward,center,1
41,c28_face41.jpg,neutral,Forward,center,0
42,c28_face42.jpg,fear,Forward,down,0
43,c28_face43.jpg,neutral,Forward,up,0
44,c28_face44.jpg,neutral,Looking Right,up,0
45,c28_face45.jpg,neutral,Forward,down,0
46,c28_face46.jpg,neutral,Forward,center,1
47,c28_face47.jpg,neutral,Forward,up,1
48,c28_face48.jpg,neutral,Forward,up,0
49,c28_face49.jpg,neutral,Forward,up,0
50,c28_face50.jpg,neutral,Forward,closed,0
51,c28_face51.jpg,fear,Forward,down,0
52,c28_face52.jpg,neutral,Forward,left,0
53,c28_face53.jpg,fear,Forward,left,0
54,c28_face54.jpg,sad,Forward,closed,0
55,c28_face55.jpg,neutral,Forward,center,0
56,c28_face56.jpg,sad,Forward,down,0
57,c28_face57.jpg,neutral,Forward,closed,0
58,c28_face58.jpg,neutral,Forward,right,1
59,c28_face59.jpg,fear,Forward,center,0
60,c28_face60.jpg,neutral,Forward,closed,0
61,c28_face61.jpg,neutral,Forward,down,0
62,c28_face62.jpg,fear,Forward,left,0
63,c28_face63.jpg,sad,Forward,closed,0
64,c28_face64.jpg,sad,Looking Right,right,0
65,c28_face65.jpg,neutral,Forward,down,0
66,c28_face66.jpg,neutral,Looking Right,right,1
67,c28_face67.jpg,neutral,Forward,down,1
68,c28_face68.jpg,sad,Forward,down,0
69,c28_face69.jpg,neutral,Forward,center,1
70,c28_face70.jpg,sad,Forward,down,1
71,c28_face71.jpg,neutral,Forward,center,1
72,c28_face72.jpg,fear,Forward,up,0
73,c28_face73.jpg,neutral,Forward,left,0
74,c28_face74.jpg,neutral,Forward,right,1
75,c28_face75.jpg,neutral,Forward,right,0
76,c28_face76.jpg,neutral,Looking Right,left,0
77,c28_face77.jpg,sad,Forward,down,0
78,c28_face78.jpg,fear,Looking Right,right,0
79,c28_face79.jpg,neutral,Looking Up,right,0
80,c28_face80.jpg,neutral,Forward,right,0
81,c28_face81.jpg,sad,Forward,center,0
82,c28_face82.jpg,happy,Forward,center,0
83,c28_face83.jpg,neutral,Forward,down,0
84,c28_face84.jpg,fear,Forward,center,1
85,c28_face85.jpg,neutral,Looking Right,up,1
86,c28_face86.jpg,neutral,Forward,center,0
87,c28_face87.jpg,neutral,Looking Right,closed,0
88,c28_face88.jpg,neutral,Forward,right,0
89,c28_face89.jpg,sad,Forward,center,0
90,c28_face90.jpg,fear,Forward,right,0
91,c28_face91.jpg,fear,Forward,right,0
92,c28_face92.jpg,sad,Forward,down,1
93,c28_face93.jpg,neutral,Forward,closed,0
94,c28_face94.jpg,neutral,Forward,closed,0
95,c28_face95.jpg,fear,Forward,right,1
96,c28_face96.jpg,neutral,Looking Up,right,1
97,c28_face97.jpg,neutral,Looking Right,right,0
98,c28_face98.jpg,neutral,Forward,down,0
99,c28_face99.jpg,fear,Forward,center,0
100,c28_face100.jpg,,Forward,,
101,c28_face101.jpg,neutral,Looking Right,center,0
102,c28_face102.jpg,sad,Forward,down,0
103,c28_face103.jpg,neutral,Forward,down,0
104,c28_face104.jpg,fear,Looking Left,left,0
105,c28_face105.jpg,fear,Looking Left,left,0
106,c28_face106.jpg,fear,Forward,left,0
107,c28_face107.jpg,,Forward,,
108,c28_face108.jpg,neutral,Forward,center,1
109,c28_face109.jpg,fear,Forward,center,0
110,c28_face110.jpg,neutral,Forward,down,0
111,c28_face111.jpg,neutral,Forward,down,0
112,c28_face112.jpg,neutral,Forward,center,1
113,c28_face113.jpg,fear,Forward,center,0
114,c28_face114.jpg,fear,Forward,left,0
115,c28_face115.jpg,fear,Forward,left,0
116,c28_face116.jpg,neutral,Forward,center,1
117,c28_face117.jpg,neutral,Forward,down,0
118,c28_face118.jpg,neutral,Forward,center,0
119,c28_face119.jpg,neutral,Forward,center,0
120,c28_face120.jpg,neutral,Looking Right,right,1
121,c28_face121.jpg,neutral,Forward,center,0
122,c28_face122.jpg,,Looking Right,,
123,c28_face123.jpg,fear,Forward,left,0
124,c28_face124.jpg,neutral,Looking Right,center,0
125,c28_face125.jpg,sad,Forward,left,0
