Sr no,Frame,Expression,Direction,Eye Movement,Label
1,c8_face1.jpg,happy,Forward,closed,1
2,c8_face2.jpg,happy,Forward,closed,1
3,c8_face3.jpg,happy,Forward,closed,1
4,c8_face4.jpg,happy,Forward,closed,1
5,c8_face5.jpg,happy,Forward,closed,1
6,c8_face6.jpg,happy,Forward,closed,1
7,c8_face7.jpg,happy,Forward,closed,1
8,c8_face8.jpg,happy,Forward,closed,1
9,c8_face9.jpg,happy,Forward,closed,1
10,c8_face10.jpg,happy,Forward,closed,1
11,c8_face11.jpg,happy,Forward,closed,1
12,c8_face12.jpg,happy,Forward,closed,1
13,c8_face13.jpg,happy,Forward,closed,1
14,c8_face14.jpg,happy,Forward,closed,1
15,c8_face15.jpg,happy,Forward,closed,1
16,c8_face16.jpg,happy,Forward,closed,1
17,c8_face17.jpg,happy,Forward,closed,1
18,c8_face18.jpg,happy,Forward,closed,1
19,c8_face19.jpg,happy,Forward,closed,1
20,c8_face20.jpg,happy,Forward,closed,1
21,c8_face21.jpg,happy,Forward,closed,1
22,c8_face22.jpg,happy,Forward,closed,1
23,c8_face23.jpg,happy,Forward,closed,1
24,c8_face24.jpg,happy,Forward,closed,1
25,c8_face25.jpg,happy,Forward,closed,1
26,c8_face26.jpg,happy,Forward,closed,1
27,c8_face27.jpg,happy,Forward,closed,1
28,c8_face28.jpg,happy,Forward,closed,1
29,c8_face29.jpg,happy,Forward,closed,1
30,c8_face30.jpg,happy,Forward,closed,1
31,c8_face31.jpg,happy,Forward,closed,1
32,c8_face32.jpg,happy,Forward,closed,1
33,c8_face33.jpg,happy,Forward,closed,1
34,c8_face34.jpg,happy,Forward,closed,1
35,c8_face35.jpg,happy,Forward,closed,1
36,c8_face36.jpg,happy,Forward,closed,1
37,c8_face37.jpg,happy,Forward,closed,1
38,c8_face38.jpg,happy,Forward,closed,1
39,c8_face39.jpg,happy,Forward,closed,1
40,c8_face40.jpg,happy,Forward,closed,1
41,c8_face41.jpg,happy,Forward,closed,1
42,c8_face42.jpg,happy,Forward,closed,1
43,c8_face43.jpg,happy,Forward,closed,1
44,c8_face44.jpg,happy,Forward,closed,1
45,c8_face45.jpg,happy,Forward,closed,1
46,c8_face46.jpg,happy,Forward,closed,1
47,c8_face47.jpg,happy,Forward,closed,1
48,c8_face48.jpg,happy,Forward,closed,1
49,c8_face49.jpg,happy,Forward,closed,1
50,c8_face50.jpg,happy,Forward,closed,1
51,c8_face51.jpg,happy,Forward,closed,1
52,c8_face52.jpg,happy,Forward,closed,1
53,c8_face53.jpg,happy,Forward,closed,1
54,c8_face54.jpg,happy,Forward,closed,1
55,c8_face55.jpg,happy,Forward,closed,1
