Sr no,Frame,Expression,Direction,Eye Movement,Label
1,c13_face1.jpg,neutral,Forward,down,0
2,c13_face2.jpg,neutral,Forward,down,0
3,c13_face3.jpg,neutral,Forward,down,0
4,c13_face4.jpg,neutral,Forward,down,0
5,c13_face5.jpg,neutral,Forward,down,0
6,c13_face6.jpg,neutral,Forward,down,0
7,c13_face7.jpg,neutral,Forward,down,0
8,c13_face8.jpg,neutral,Forward,down,0
9,c13_face9.jpg,neutral,Forward,down,0
10,c13_face10.jpg,neutral,Forward,down,0
11,c13_face11.jpg,neutral,Forward,down,0
12,c13_face12.jpg,neutral,Forward,down,0
13,c13_face13.jpg,neutral,Forward,down,0
14,c13_face14.jpg,neutral,Forward,down,0
15,c13_face15.jpg,neutral,Forward,down,0
16,c13_face16.jpg,neutral,Forward,down,0
17,c13_face17.jpg,neutral,Forward,down,0
18,c13_face18.jpg,neutral,Forward,down,0
19,c13_face19.jpg,neutral,Forward,down,0
20,c13_face20.jpg,neutral,Forward,down,0
21,c13_face21.jpg,neutral,Forward,down,0
22,c13_face22.jpg,neutral,Forward,down,0
23,c13_face23.jpg,neutral,Forward,down,0
24,c13_face24.jpg,neutral,Forward,down,0
25,c13_face25.jpg,neutral,Forward,down,0
26,c13_face26.jpg,neutral,Forward,down,0
27,c13_face27.jpg,neutral,Forward,down,0
28,c13_face28.jpg,neutral,Forward,down,0
29,c13_face29.jpg,neutral,Forward,down,0
30,c13_face30.jpg,neutral,Forward,down,0
31,c13_face31.jpg,neutral,Forward,down,0
32,c13_face32.jpg,neutral,Forward,down,0
33,c13_face33.jpg,neutral,Forward,down,0
34,c13_face34.jpg,neutral,Forward,down,0
35,c13_face35.jpg,neutral,Forward,down,0
36,c13_face36.jpg,neutral,Forward,down,0
37,c13_face37.jpg,neutral,Forward,down,0
38,c13_face38.jpg,neutral,Forward,down,0
39,c13_face39.jpg,neutral,Forward,down,0
40,c13_face40.jpg,neutral,Forward,down,0
41,c13_face41.jpg,neutral,Forward,down,0
42,c13_face42.jpg,neutral,Forward,down,0
43,c13_face43.jpg,neutral,Forward,down,0
44,c13_face44.jpg,neutral,Forward,down,0
45,c13_face45.jpg,neutral,Forward,down,0
46,c13_face46.jpg,neutral,Forward,down,0
47,c13_face47.jpg,neutral,Forward,down,0
48,c13_face48.jpg,neutral,Forward,down,0
49,c13_face49.jpg,neutral,Forward,down,0
50,c13_face50.jpg,neutral,Forward,down,0
51,c13_face51.jpg,neutral,Forward,down,0
52,c13_face52.jpg,neutral,Forward,down,0
